Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.75,81.9000015258789,81.5199966430664,81.5199966430664,39.599430084228516,6100
2002-07-31,81.94999694824219,82.80000305175781,81.9000015258789,82.52999877929688,40.090049743652344,29400
2002-08-01,82.54000091552734,83.0199966430664,82.54000091552734,83.0,40.31838607788086,25000
2002-08-02,83.16000366210938,84.0999984741211,82.87999725341797,83.8499984741211,40.731266021728516,52800
2002-08-05,84.04000091552734,84.44000244140625,83.8499984741211,84.22000122070312,40.91100311279297,61100
2002-08-06,83.87000274658203,83.9000015258789,83.22000122070312,83.5,40.56126022338867,64900
2002-08-07,83.5999984741211,84.13999938964844,83.36000061035156,83.69999694824219,40.658424377441406,40300
2002-08-08,83.58000183105469,83.7699966430664,83.36000061035156,83.69999694824219,40.658424377441406,40900
2002-08-09,84.0,84.87999725341797,84.0,84.87999725341797,41.23160171508789,35900
2002-08-12,85.30000305175781,86.69999694824219,85.13999938964844,85.4000015258789,41.484230041503906,32100
2002-08-13,85.77999877929688,86.47000122070312,85.37000274658203,86.44999694824219,41.994266510009766,75400
2002-08-14,87.45999908447266,87.9000015258789,86.75,86.77999877929688,42.15456008911133,130000
2002-08-15,86.37999725341797,86.5,85.8499984741211,86.0199966430664,41.785362243652344,87100
2002-08-16,86.44000244140625,86.5199966430664,84.81999969482422,85.05999755859375,41.31904602050781,85000
2002-08-19,85.05000305175781,85.33999633789062,84.70999908447266,85.31999969482422,41.445343017578125,47300
2002-08-20,85.62000274658203,86.29000091552734,85.5999984741211,86.2699966430664,41.90678787231445,40800
2002-08-21,85.68000030517578,86.0999984741211,85.62999725341797,85.80999755859375,41.683372497558594,40000
2002-08-22,85.55000305175781,85.55000305175781,85.05999755859375,85.05999755859375,41.31904602050781,34400
2002-08-23,85.19999694824219,85.94999694824219,85.19999694824219,85.9000015258789,41.72709655761719,20100
2002-08-26,85.69999694824219,86.20999908447266,85.66999816894531,85.9800033569336,41.76594161987305,23900
2002-08-27,85.4000015258789,85.68000030517578,85.19999694824219,85.44000244140625,41.50362014770508,301800
2002-08-28,86.04000091552734,86.18000030517578,85.83999633789062,85.87000274658203,41.71250915527344,18100
2002-08-29,86.76000213623047,86.86000061035156,86.3499984741211,86.55999755859375,42.04766082763672,135700
2002-08-30,86.75,87.12999725341797,86.44999694824219,87.08000183105469,42.30030822753906,78100
2002-09-03,87.08000183105469,88.04000091552734,87.0,88.04000091552734,42.95058059692383,102100
2002-09-04,88.02999877929688,88.30000305175781,87.83999633789062,88.0199966430664,42.94084548950195,66300
2002-09-05,88.56999969482422,88.6500015258789,87.37999725341797,88.5,43.17500305175781,648400
2002-09-06,87.97000122070312,88.19000244140625,87.19999694824219,87.45999908447266,42.667659759521484,140000
2002-09-09,87.5,87.83000183105469,87.26000213623047,87.33000183105469,42.60420227050781,83800
2002-09-10,87.16999816894531,88.0,87.0,87.75,42.809120178222656,336000
2002-09-11,87.0,87.30000305175781,86.75,87.29000091552734,42.58473587036133,177700
2002-09-12,87.4800033569336,88.13999938964844,87.47000122070312,87.97000122070312,42.91643524169922,43400
2002-09-13,88.33000183105469,88.94000244140625,88.18000030517578,88.77999877929688,43.31159591674805,155100
2002-09-16,89.19999694824219,89.22000122070312,88.9000015258789,88.93000030517578,43.384803771972656,73000
2002-09-17,88.63999938964844,89.31999969482422,88.36000061035156,89.0999984741211,43.46772766113281,75400
2002-09-18,89.16000366210938,89.55999755859375,89.0199966430664,89.12000274658203,43.47746276855469,196600
2002-09-19,89.69999694824219,89.7699966430664,89.26000213623047,89.72000122070312,43.77019119262695,109900
2002-09-20,89.44999694824219,89.5199966430664,89.05999755859375,89.30000305175781,43.565284729003906,113500
2002-09-23,90.0,90.23999786376953,89.7699966430664,90.0999984741211,43.955570220947266,163200
2002-09-24,90.30000305175781,90.94000244140625,90.20999908447266,90.68000030517578,44.23851776123047,251900
2002-09-25,90.0999984741211,90.36000061035156,89.26000213623047,89.58000183105469,43.70187759399414,127200
2002-09-26,89.05000305175781,89.52999877929688,88.61000061035156,89.37000274658203,43.59943389892578,429000
2002-09-27,89.52999877929688,90.04000091552734,89.4800033569336,90.04000091552734,43.926292419433594,298200
2002-09-30,90.66000366210938,90.9000015258789,90.08000183105469,90.4000015258789,44.101924896240234,297800
2002-10-01,89.16000366210938,89.30000305175781,88.80000305175781,88.94000244140625,43.554893493652344,257500
2002-10-02,89.23999786376953,89.4800033569336,88.83999633789062,89.44999694824219,43.804664611816406,91000
2002-10-03,89.30000305175781,89.51000213623047,88.80000305175781,89.2300033569336,43.69695281982422,29900
2002-10-04,88.4000015258789,89.72000122070312,88.4000015258789,89.51000213623047,43.834068298339844,131000
2002-10-07,89.9000015258789,89.95999908447266,89.45999908447266,89.66000366210938,43.90750503540039,433800
2002-10-08,89.5,90.5199966430664,89.36000061035156,89.69000244140625,43.92218017578125,530900
2002-10-09,90.30000305175781,90.37999725341797,89.94999694824219,90.1500015258789,44.1474723815918,402900
2002-10-10,90.16999816894531,90.16999816894531,89.27999877929688,89.44000244140625,43.79978561401367,97100
2002-10-11,89.0999984741211,89.22000122070312,88.05999755859375,88.37999725341797,43.28070068359375,421800
2002-10-14,88.5,88.55000305175781,88.06999969482422,88.25,43.21702575683594,18300
2002-10-15,87.0,87.30000305175781,86.1500015258789,86.16000366210938,42.193538665771484,297100
2002-10-16,86.5999984741211,86.5999984741211,85.88999938964844,86.19999694824219,42.21310043334961,125200
2002-10-17,85.13999938964844,85.55999755859375,85.06999969482422,85.1500015258789,41.69890213012695,233400
2002-10-18,85.0199966430664,85.38999938964844,84.27999877929688,85.37000274658203,41.8066520690918,459100
2002-10-21,85.5,85.5999984741211,84.5,84.54000091552734,41.400184631347656,134900
2002-10-22,84.8499984741211,84.8499984741211,84.22000122070312,84.30000305175781,41.28267288208008,205000
2002-10-23,84.75,85.19999694824219,84.18000030517578,84.33000183105469,41.297340393066406,127800
2002-10-24,84.16000366210938,85.25,84.08000183105469,85.06999969482422,41.65975570678711,339600
2002-10-25,85.3499984741211,85.55999755859375,85.1500015258789,85.37999725341797,41.81156539916992,146100
2002-10-28,85.55999755859375,85.63999938964844,85.19999694824219,85.26000213623047,41.75278854370117,97800
2002-10-29,85.81999969482422,86.88999938964844,85.7699966430664,86.37000274658203,42.296321868896484,125000
2002-10-30,86.37000274658203,86.68000030517578,86.06999969482422,86.33999633789062,42.28164291381836,31900
2002-10-31,86.05000305175781,86.86000061035156,86.0199966430664,86.7300033569336,42.47267150878906,512700
2002-11-01,86.30000305175781,86.93000030517578,85.25,85.9800033569336,42.295074462890625,125100
2002-11-04,85.4800033569336,85.75,85.25,85.5999984741211,42.10814666748047,342500
2002-11-05,85.5999984741211,85.5999984741211,85.08999633789062,85.2699966430664,41.94580078125,73800
2002-11-06,85.05000305175781,86.12999725341797,84.91000366210938,85.61000061035156,42.11305618286133,118500
2002-11-07,87.05000305175781,87.7300033569336,86.8499984741211,87.7300033569336,43.15594482421875,147900
