Date,Open,High,Low,Close,Adj Close,Volume
1993-05-07,44.46875,44.46875,44.28125,44.34375,25.188756942749023,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,25.242013931274414,113900
1993-05-11,44.4375,44.625,44.3125,44.625,25.348520278930664,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,25.313011169433594,31000
1993-05-13,44.375,44.375,44.0,44.03125,25.01125717163086,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,24.993513107299805,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,25.082256317138672,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,25.06451416015625,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,25.579286575317383,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,25.650291442871094,98200
1993-05-21,45.1875,45.25,44.71875,44.75,25.41952133178711,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,25.526042938232422,30500
1993-05-25,45.125,45.125,45.03125,45.03125,25.579286575317383,191800
1993-05-26,45.15625,45.625,45.125,45.59375,25.89882469177246,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,25.810043334960938,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,25.685800552368164,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,25.93429946899414,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,25.89882469177246,20300
1993-06-03,45.5,45.5,45.34375,45.4375,25.810043334960938,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,25.721298217773438,32000
1993-06-07,45.375,45.375,45.125,45.125,25.632539749145508,121400
1993-06-08,45.0,45.0,44.71875,44.71875,25.40177345275879,104500
1993-06-09,44.875,45.0625,44.8125,44.875,25.49053192138672,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,25.50829315185547,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,25.614791870117188,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,25.579286575317383,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,25.526042938232422,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,25.579286575317383,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,25.668031692504883,37400
1993-06-18,44.84375,44.84375,44.5,44.5,25.4566650390625,58500
1993-06-21,44.625,44.625,44.53125,44.59375,25.510303497314453,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,25.528173446655273,137500
1993-06-23,44.625,44.625,44.21875,44.21875,25.295785903930664,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,25.635425567626953,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,25.617568969726562,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,25.903583526611328,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,25.778457641601562,207500
1993-06-30,45.125,45.21875,45.0,45.0625,25.778457641601562,437600
1993-07-01,45.125,45.125,44.875,44.9375,25.706954956054688,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,25.563920974731445,285400
1993-07-06,44.625,44.75,44.15625,44.21875,25.295785903930664,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,25.367263793945312,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,25.653316497802734,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,25.724815368652344,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,25.706954956054688,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,25.689064025878906,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.778457641601562,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,25.671184539794922,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,25.599672317504883,216400
1993-07-19,44.75,44.75,44.59375,44.71875,25.58180046081543,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,25.653316497802734,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,25.635425567626953,142700
1993-07-22,44.75,44.8125,44.5,44.5,25.4566650390625,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,25.58180046081543,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,25.724815368652344,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,25.706954956054688,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,25.653316497802734,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,25.79633140563965,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,25.653316497802734,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,25.724815368652344,41300
1993-08-03,45.0625,45.1875,44.84375,45.0,25.742687225341797,81600
1993-08-04,45.0,45.09375,44.875,45.0,25.742687225341797,434000
1993-08-05,45.0,45.0,44.84375,44.90625,25.689064025878906,36800
1993-08-06,45.03125,45.0625,44.90625,44.96875,25.724815368652344,402300
1993-08-09,45.09375,45.34375,45.0,45.21875,25.867843627929688,828200
1993-08-10,45.1875,45.21875,45.125,45.1875,25.849952697753906,604900
1993-08-11,45.15625,45.3125,45.15625,45.1875,25.849952697753906,542200
1993-08-12,45.3125,45.3125,44.90625,45.0625,25.778457641601562,303700
1993-08-13,45.09375,45.15625,45.09375,45.125,25.81419563293457,103500
1993-08-16,45.15625,45.5,45.15625,45.375,25.957216262817383,241800
1993-08-17,45.34375,45.53125,45.34375,45.53125,26.04660415649414,369300
1993-08-18,45.6875,45.875,45.65625,45.78125,26.189617156982422,414300
1993-08-19,45.8125,45.8125,45.71875,45.78125,26.189617156982422,28500
1993-08-20,45.6875,45.8125,45.65625,45.8125,26.20750617980957,80700
1993-08-23,45.625,45.75,45.625,45.71875,26.153873443603516,15600
1993-08-24,45.71875,46.21875,45.71875,46.21875,26.43988609313965,273400
1993-08-25,46.21875,46.4375,46.15625,46.25,26.457773208618164,242300
1993-08-26,46.28125,46.53125,46.09375,46.28125,26.475637435913086,120000
1993-08-27,46.15625,46.25,46.15625,46.25,26.457773208618164,25700
1993-08-30,46.28125,46.5,46.28125,46.4375,26.565038681030273,183500
1993-08-31,46.40625,46.5625,46.34375,46.5625,26.636537551879883,66500
1993-09-01,46.40625,46.59375,46.40625,46.5,26.600788116455078,136500
1993-09-02,46.53125,46.59375,46.3125,46.34375,26.511398315429688,472400
1993-09-03,46.3125,46.4375,46.25,46.375,26.529281616210938,630500
1993-09-07,46.375,46.4375,46.0,46.0625,26.35050392150879,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,26.2611141204834,269900
1993-09-09,45.71875,46.03125,45.71875,46.0,26.314756393432617,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,26.547163009643555,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,26.565038681030273,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,26.457773208618164,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,26.529281616210938,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,26.422012329101562,54300
1993-09-17,45.875,45.90625,45.75,45.8125,26.370769500732422,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,26.15492057800293,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,26.064983367919922,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,26.28084373474121,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,26.42474937438965,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,26.352794647216797,53500
1993-09-27,46.125,46.28125,46.125,46.28125,26.64061164855957,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,26.58664894104004,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,26.496700286865234,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,26.442737579345703,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,26.568655014038086,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,26.60462760925293,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,26.568655014038086,436500
1993-10-06,46.1875,46.375,46.125,46.125,26.550676345825195,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,26.47869110107422,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,26.514694213867188,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,26.568655014038086,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,26.60462760925293,26200
1993-10-13,46.25,46.25,46.15625,46.21875,26.60462760925293,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,26.9464054107666,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,27.090314865112305,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,27.018356323242188,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,26.820480346679688,880100
1993-10-20,46.75,46.75,46.5625,46.65625,26.85647201538086,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,26.820480346679688,56200
1993-10-22,46.65625,46.84375,46.375,46.375,26.694557189941406,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,26.76653289794922,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,26.74854278564453,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,26.76653289794922,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,26.96441078186035,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,26.96441078186035,80700
1993-11-01,46.78125,47.0,46.78125,46.96875,27.036340713500977,36400
1993-11-02,46.90625,47.0,46.65625,46.9375,27.018356323242188,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,26.676572799682617,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,26.388778686523438,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,26.514694213867188,363200
1993-11-08,46.09375,46.25,45.96875,46.125,26.550676345825195,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,26.568655014038086,246900
1993-11-10,46.15625,46.5,46.03125,46.5,26.76653289794922,46500
1993-11-11,46.5,46.625,46.34375,46.375,26.694557189941406,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,26.820480346679688,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,26.802499771118164,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,26.928417205810547,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,26.784530639648438,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,26.712566375732422,240800
1993-11-19,46.25,46.375,46.21875,46.3125,26.658594131469727,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,26.496700286865234,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,26.64061164855957,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,26.74854278564453,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,26.76653289794922,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,26.658594131469727,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,26.676572799682617,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,26.712566375732422,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,26.784530639648438,352000
1993-12-03,46.5,46.71875,46.5,46.71875,26.89244842529297,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,26.982393264770508,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,26.96441078186035,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,26.96441078186035,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,26.87447166442871,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,26.820480346679688,412900
1993-12-13,46.59375,46.875,46.53125,46.875,26.982393264770508,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,26.784530639648438,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,26.74854278564453,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,26.83847999572754,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,26.985986709594727,104700
1993-12-20,46.53125,46.65625,46.5,46.625,27.022207260131836,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,26.9316349029541,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,27.11273956298828,410300
1993-12-23,46.75,46.84375,46.6875,46.75,27.094646453857422,533800
1993-12-27,46.75,47.0,46.75,47.0,27.239540100097656,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,27.293874740600586,880600
1993-12-29,47.125,47.15625,47.0,47.03125,27.257667541503906,266700
1993-12-30,47.0,47.0,46.75,46.84375,27.14898681640625,219900
1993-12-31,46.9375,47.0,46.5625,46.59375,27.00407600402832,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,26.9316349029541,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,27.040307998657227,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,27.094646453857422,710900
1994-01-06,46.8125,46.84375,46.6875,46.75,27.094646453857422,201000
1994-01-07,46.84375,47.0625,46.71875,47.03125,27.257667541503906,775500
1994-01-10,47.09375,47.59375,46.96875,47.59375,27.58366584777832,593700
1994-01-11,47.5625,47.5625,47.34375,47.5,27.529333114624023,295200
1994-01-12,47.53125,47.53125,47.1875,47.34375,27.438751220703125,158400
1994-01-13,47.21875,47.3125,47.15625,47.21875,27.366315841674805,244300
1994-01-14,47.375,47.5,47.375,47.40625,27.474992752075195,137200
1994-01-17,47.40625,47.46875,47.3125,47.40625,27.474992752075195,17700
1994-01-18,47.46875,47.53125,47.375,47.46875,27.51119613647461,166400
1994-01-19,47.40625,47.46875,47.25,47.34375,27.438751220703125,200800
1994-01-20,47.40625,47.5,47.375,47.46875,27.51119613647461,281100
1994-01-21,47.53125,47.53125,47.34375,47.375,27.45686912536621,85600
1994-01-24,47.34375,47.5625,47.1875,47.1875,27.34819984436035,373800
1994-01-25,47.21875,47.25,47.09375,47.1875,27.34819984436035,310400
1994-01-26,47.1875,47.34375,47.125,47.3125,27.420658111572266,145100
1994-01-27,47.40625,47.8125,47.34375,47.75,27.674198150634766,344500
1994-01-28,47.9375,48.03125,47.875,47.875,27.746660232543945,356500
1994-01-31,48.0625,48.3125,48.0,48.21875,27.945884704589844,313800
1994-02-01,48.15625,48.15625,47.90625,47.96875,27.800992965698242,303600
1994-02-02,48.125,48.28125,48.09375,48.28125,27.982101440429688,307600
1994-02-03,48.1875,48.1875,47.90625,48.0625,27.855335235595703,466100
1994-02-04,48.0625,48.125,46.96875,46.96875,27.221424102783203,1403200
1994-02-07,46.84375,47.3125,46.84375,47.1875,27.34819984436035,516400
1994-02-08,47.28125,47.28125,47.03125,47.21875,27.366315841674805,188200
1994-02-09,47.25,47.4375,47.1875,47.40625,27.474992752075195,144600
1994-02-10,47.375,47.40625,47.0,47.0,27.239540100097656,883900
1994-02-11,47.03125,47.28125,46.8125,47.15625,27.330089569091797,519400
1994-02-14,47.0625,47.375,47.0,47.21875,27.366315841674805,2742100
1994-02-15,47.3125,47.5,47.25,47.46875,27.51119613647461,374700
1994-02-16,47.53125,47.53125,47.34375,47.4375,27.49310874938965,287600
1994-02-17,47.65625,47.6875,47.03125,47.15625,27.330089569091797,342400
1994-02-18,47.1875,47.21875,46.75,46.875,27.167083740234375,313300
1994-02-22,47.0,47.34375,47.0,47.34375,27.438751220703125,154500
1994-02-23,47.40625,47.4375,47.0625,47.21875,27.366315841674805,391700
1994-02-24,47.0625,47.0625,46.5625,46.59375,27.00407600402832,770800
1994-02-25,46.65625,46.8125,46.5625,46.8125,27.130874633789062,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,27.130874633789062,333000
1994-03-01,46.8125,46.90625,46.375,46.625,27.022207260131836,423600
1994-03-02,46.03125,46.6875,45.90625,46.6875,27.058429718017578,581500
1994-03-03,46.625,46.625,46.4375,46.5625,26.985986709594727,223200
1994-03-04,46.5625,46.8125,46.40625,46.6875,27.058429718017578,595800
1994-03-07,46.84375,47.0,46.84375,46.9375,27.20331382751465,539800
1994-03-08,46.96875,46.96875,46.6875,46.75,27.094646453857422,880300
1994-03-09,46.8125,47.0,46.59375,46.96875,27.221424102783203,2500100
1994-03-10,46.9375,46.9375,46.4375,46.59375,27.00407600402832,207400
1994-03-11,46.65625,46.90625,46.40625,46.84375,27.14898681640625,576600
1994-03-14,47.03125,47.03125,46.84375,46.90625,27.185205459594727,345900
1994-03-15,47.0,47.09375,46.84375,46.875,27.167083740234375,748600
1994-03-16,46.9375,47.25,46.78125,47.25,27.38442611694336,455500
1994-03-17,47.09375,47.3125,47.09375,47.25,27.38442611694336,133000
1994-03-18,46.75,47.03125,46.71875,46.96875,27.378454208374023,365500
1994-03-21,46.8125,46.9375,46.71875,46.84375,27.30559730529785,324800
1994-03-22,46.84375,47.0625,46.75,46.96875,27.378454208374023,435700
1994-03-23,46.9375,47.0625,46.90625,46.9375,27.36023712158203,698500
1994-03-24,46.75,46.84375,46.15625,46.375,27.032350540161133,1200500
1994-03-25,46.40625,46.53125,45.9375,45.9375,26.7773380279541,100900
1994-03-28,46.0,46.0625,45.59375,46.0,26.81375503540039,1117200
1994-03-29,46.0,46.03125,45.09375,45.09375,26.285491943359375,338400
1994-03-30,45.125,45.25,44.46875,44.46875,25.92116928100586,1123900
1994-03-31,44.46875,44.6875,43.53125,44.59375,25.994050979614258,788800
1994-04-04,43.34375,44.03125,43.34375,43.90625,25.593299865722656,2627300
1994-04-05,44.34375,44.8125,44.34375,44.8125,26.121551513671875,1179000
1994-04-06,44.875,44.90625,44.5,44.8125,26.121551513671875,516500
1994-04-07,44.78125,45.125,44.53125,45.03125,26.249069213867188,666100
1994-04-08,44.9375,44.9375,44.46875,44.6875,26.048694610595703,242400
1994-04-11,44.8125,45.0625,44.703125,44.875,26.157995223999023,203300
1994-04-12,44.921875,45.0,44.71875,44.8125,26.121551513671875,1409200
1994-04-13,44.796875,44.90625,44.25,44.578125,25.984935760498047,364100
1994-04-14,44.5,44.828125,44.40625,44.59375,25.994050979614258,419900
1994-04-15,44.578125,44.78125,44.515625,44.59375,25.994050979614258,387300
1994-04-18,44.640625,44.765625,44.15625,44.296875,25.820995330810547,369100
1994-04-19,44.25,44.53125,43.984375,44.359375,25.857425689697266,472200
1994-04-20,44.40625,44.515625,44.078125,44.3125,25.83010482788086,508000
1994-04-21,44.5,44.96875,44.34375,44.90625,26.176206588745117,200300
1994-04-22,45.015625,45.046875,44.734375,44.859375,26.148889541625977,301800
1994-04-25,44.84375,45.359375,44.84375,45.328125,26.422130584716797,394600
1994-04-26,45.265625,45.34375,45.1875,45.28125,26.394804000854492,399000
1994-04-28,45.1875,45.25,44.8125,44.953125,26.203529357910156,287000
1994-04-29,44.875,45.15625,44.8125,45.09375,26.285491943359375,481900
1994-05-02,45.09375,45.71875,44.9375,45.375,26.449430465698242,275000
1994-05-03,45.390625,45.40625,45.0625,45.328125,26.422130584716797,183400
1994-05-04,45.421875,45.421875,45.078125,45.25,26.376602172851562,401900
1994-05-05,45.296875,45.375,45.1875,45.1875,26.34015464782715,659800
1994-05-06,44.96875,44.96875,44.59375,44.75,26.085134506225586,216300
1994-05-09,44.625,44.75,44.28125,44.359375,25.857425689697266,499300
1994-05-10,44.578125,44.84375,44.546875,44.703125,26.057804107666016,583400
1994-05-11,44.65625,44.71875,44.171875,44.296875,25.820995330810547,210600
1994-05-12,44.578125,44.625,44.40625,44.515625,25.948511123657227,305200
1994-05-13,44.640625,44.640625,44.296875,44.515625,25.948511123657227,321300
1994-05-16,44.609375,44.75,44.515625,44.53125,25.957611083984375,450400
1994-05-17,44.5625,45.1875,44.5,45.1875,26.34015464782715,470200
1994-05-18,45.21875,45.6875,45.015625,45.515625,26.531415939331055,824800
1994-05-19,45.421875,45.859375,45.421875,45.734375,26.658920288085938,531000
1994-05-20,45.65625,45.6875,45.5,45.5625,26.558746337890625,370400
1994-05-23,45.515625,45.53125,45.34375,45.484375,26.51319694519043,262700
1994-05-24,45.609375,45.84375,45.609375,45.671875,26.62250328063965,549600
1994-05-25,45.5,45.828125,45.34375,45.796875,26.69534683227539,738200
1994-05-26,45.78125,45.9375,45.734375,45.828125,26.713571548461914,369600
1994-05-27,45.75,45.875,45.671875,45.875,26.740894317626953,162000
1994-05-31,45.734375,45.90625,45.65625,45.8125,26.704456329345703,160000
1994-06-01,45.703125,46.015625,45.5625,46.015625,26.822856903076172,200500
1994-06-02,46.046875,46.046875,45.890625,45.96875,26.795543670654297,55100
1994-06-03,46.0,46.390625,45.859375,46.234375,26.950380325317383,550400
1994-06-06,46.328125,46.46875,46.1875,46.21875,26.941268920898438,99300
1994-06-07,46.140625,46.21875,46.03125,46.15625,26.90484046936035,120600
1994-06-08,46.265625,46.265625,45.78125,45.78125,26.686256408691406,131900
1994-06-09,45.984375,46.03125,45.890625,46.03125,26.83197593688965,80500
1994-06-10,46.078125,46.203125,46.078125,46.109375,26.87752342224121,83100
1994-06-13,46.046875,46.1875,46.03125,46.171875,26.913944244384766,109700
1994-06-14,46.3125,46.546875,46.3125,46.53125,27.123435974121094,161000
1994-06-15,46.546875,46.5625,46.3125,46.34375,27.014141082763672,142800
1994-06-16,46.34375,46.46875,46.296875,46.4375,27.06878662109375,44000
1994-06-17,46.15625,46.203125,45.8125,45.875,26.91769027709961,403800
1994-06-20,45.546875,45.625,45.4375,45.484375,26.688491821289062,137400
1994-06-21,45.453125,45.453125,44.90625,45.09375,26.459280014038086,139200
1994-06-22,45.21875,45.421875,45.171875,45.265625,26.56012725830078,279900
1994-06-23,45.34375,45.40625,44.9375,45.0,26.404268264770508,922500
1994-06-24,44.78125,44.78125,44.0,44.0625,25.854190826416016,353800
1994-06-27,44.234375,44.828125,44.015625,44.828125,26.303430557250977,371200
1994-06-28,44.84375,44.84375,44.25,44.609375,26.175060272216797,5382300
1994-06-29,44.671875,45.015625,44.625,44.75,26.257593154907227,311800
1994-06-30,44.828125,44.84375,44.3125,44.46875,26.09255027770996,271900
1994-07-01,44.6875,44.6875,44.375,44.5625,26.14755630493164,406900
1994-07-05,44.65625,44.859375,44.515625,44.796875,26.285097122192383,112000
1994-07-06,44.625,44.8125,44.46875,44.734375,26.2484130859375,174800
1994-07-07,44.734375,44.921875,44.6875,44.921875,26.358434677124023,66700
1994-07-08,44.640625,44.984375,44.625,44.90625,26.34926414489746,148400
1994-07-11,44.9375,45.015625,44.53125,44.75,26.257593154907227,124000
1994-07-12,44.765625,44.828125,44.515625,44.8125,26.294254302978516,257300
1994-07-13,44.828125,45.03125,44.828125,44.890625,26.3400936126709,532700
1994-07-14,45.109375,45.46875,45.078125,45.375,26.624298095703125,494200
1994-07-15,45.34375,45.484375,45.328125,45.390625,26.63348960876465,49100
1994-07-18,45.390625,45.578125,45.390625,45.46875,26.6793270111084,72300
1994-07-19,45.546875,45.5625,45.375,45.375,26.624298095703125,609500
1994-07-20,45.40625,45.40625,45.0625,45.171875,26.505136489868164,185300
1994-07-21,45.171875,45.296875,45.078125,45.265625,26.56012725830078,86300
1994-07-22,45.375,45.40625,45.25,45.34375,26.605979919433594,151600
1994-07-25,45.359375,45.453125,45.3125,45.40625,26.642656326293945,120900
