Date,Open,High,Low,Close,Adj Close,Volume
2009-08-03,93.80999755859375,93.87000274658203,92.61000061035156,93.05999755859375,62.72486114501953,4029300
2009-08-04,93.62999725341797,93.72000122070312,91.66999816894531,92.31999969482422,62.226070404052734,3832200
2009-08-05,91.30999755859375,92.75,90.87000274658203,90.94000244140625,61.295921325683594,4458300
2009-08-06,90.9000015258789,91.88999938964844,90.41999816894531,91.25,61.5048713684082,3228500
2009-08-07,90.41999816894531,90.93000030517578,90.22000122070312,90.48999786376953,60.9925651550293,3543200
2009-08-10,90.51000213623047,91.63999938964844,90.41000366210938,91.62000274658203,61.754276275634766,3150100
2009-08-11,92.38999938964844,92.87000274658203,91.98999786376953,92.68000030517578,62.46869659423828,3677800
2009-08-12,92.94999694824219,93.06999969482422,91.08999633789062,91.69000244140625,61.801429748535156,4729200
2009-08-13,91.80000305175781,93.1500015258789,91.5,92.98999786376953,62.67766189575195,3922300
2009-08-14,93.30000305175781,94.19999694824219,93.20999908447266,93.3499984741211,62.920291900634766,4410400
2009-08-17,93.94999694824219,94.75,93.87000274658203,94.7300033569336,63.850433349609375,3569700
2009-08-18,94.66000366210938,94.7699966430664,94.01000213623047,94.18000030517578,63.47978591918945,2557900
2009-08-19,95.16999816894531,95.37000274658203,94.41000366210938,94.95999908447266,64.0055160522461,3518200
2009-08-20,95.37999725341797,95.87000274658203,94.77999877929688,95.73999786376953,64.53121185302734,3282700
2009-08-21,95.63999938964844,95.7300033569336,93.75,93.7699966430664,63.203399658203125,6258300
2009-08-24,93.48999786376953,95.47000122070312,93.45999908447266,95.47000122070312,64.34925842285156,4460200
2009-08-25,95.37000274658203,96.08999633789062,94.91000366210938,96.01000213623047,64.71320343017578,3359700
2009-08-26,96.18000030517578,96.55000305175781,95.91000366210938,96.44999694824219,65.0097885131836,3225800
2009-08-27,96.18000030517578,96.62000274658203,95.7300033569336,96.06999969482422,64.75369262695312,2514000
2009-08-28,95.44000244140625,96.51000213623047,95.30999755859375,96.51000213623047,65.05020904541016,2072500
2009-08-31,96.36000061035156,96.86000061035156,95.76000213623047,96.5999984741211,65.11090850830078,2899800
2009-09-01,95.81999969482422,96.58000183105469,95.13999938964844,96.05999755859375,64.95330810546875,3304200
2009-09-02,96.4800033569336,97.66000366210938,96.23999786376953,97.45999908447266,65.89997863769531,4345000
2009-09-03,96.83999633789062,97.12000274658203,96.55000305175781,96.86000061035156,65.49427795410156,2703800
2009-09-04,96.44000244140625,96.5999984741211,95.05999755859375,95.20999908447266,64.37858581542969,3643000
2009-09-08,94.4800033569336,95.37000274658203,94.36000061035156,94.54000091552734,63.925594329833984,2468900
2009-09-09,93.88999938964844,94.43000030517578,93.5199966430664,94.43000030517578,63.85120391845703,3182400
2009-09-10,94.93000030517578,96.70999908447266,94.91000366210938,96.16999816894531,65.0277328491211,4417300
2009-09-11,96.81999969482422,97.68000030517578,96.5999984741211,96.69999694824219,65.38607788085938,4826200
2009-09-14,96.0199966430664,96.66999816894531,95.6500015258789,95.73999786376953,64.73692321777344,2119500
2009-09-15,95.19000244140625,95.7699966430664,95.06999969482422,95.25,64.40567779541016,2187900
2009-09-16,95.33999633789062,95.94999694824219,94.5999984741211,95.41999816894531,64.5206069946289,3732300
2009-09-17,95.69000244140625,96.7300033569336,95.16999816894531,96.62000274658203,65.3320083618164,2832000
2009-09-18,96.19999694824219,96.52999877929688,95.66999816894531,95.76000213623047,64.7505111694336,2813300
2009-09-21,96.0999984741211,96.48999786376953,95.36000061035156,95.9800033569336,64.89920043945312,3050200
2009-09-22,95.6500015258789,96.37000274658203,95.51000213623047,96.18000030517578,65.03443908691406,2068000
2009-09-23,95.94000244140625,96.58000183105469,95.19999694824219,96.47000122070312,65.23062133789062,5712000
2009-09-24,96.5,97.08999633789062,96.16999816894531,96.75,65.4198989868164,4658400
2009-09-25,97.36000061035156,98.05999755859375,96.7699966430664,97.9800033569336,66.25161743164062,3854500
2009-09-28,98.31999969482422,98.93000030517578,98.11000061035156,98.83999633789062,66.83307647705078,4263300
2009-09-29,98.31999969482422,99.16999816894531,98.1500015258789,98.75,66.77223205566406,3123200
2009-09-30,98.55999755859375,99.12999725341797,98.36000061035156,98.66000366210938,66.71136474609375,2744800
2009-10-01,98.95999908447266,100.05999755859375,98.80000305175781,99.69999694824219,67.6250228881836,5754400
2009-10-02,100.27999877929688,100.30999755859375,98.87999725341797,99.01000213623047,67.15703582763672,4827700
2009-10-05,99.47000122070312,99.66000366210938,98.7699966430664,99.0199966430664,67.16378784179688,2910100
2009-10-06,98.76000213623047,98.80000305175781,97.9800033569336,98.04000091552734,66.49909973144531,3936200
2009-10-07,98.66999816894531,99.33000183105469,98.5999984741211,99.19000244140625,67.27912902832031,3591000
2009-10-08,99.70999908447266,99.76000213623047,97.68000030517578,98.1500015258789,66.57372283935547,5871600
2009-10-09,97.62000274658203,97.70999908447266,95.5,95.9000015258789,65.04754638671875,8135900
2009-10-12,96.02999877929688,96.33000183105469,95.5999984741211,96.05000305175781,65.14930725097656,1939700
2009-10-13,96.62000274658203,96.8499984741211,96.26000213623047,96.55000305175781,65.48844909667969,2886500
2009-10-14,95.51000213623047,96.0999984741211,94.9000015258789,95.12000274658203,64.51849365234375,5421000
2009-10-15,94.56999969482422,95.41999816894531,94.37000274658203,94.68000030517578,64.22005462646484,3736900
2009-10-16,95.19000244140625,95.52999877929688,94.7300033569336,95.44999694824219,64.7423324584961,3716800
2009-10-19,95.58999633789062,96.20999908447266,95.37999725341797,96.19999694824219,65.25106048583984,3163800
2009-10-20,97.0199966430664,97.25,96.54000091552734,96.72000122070312,65.60376739501953,2912400
2009-10-21,96.16000366210938,96.20999908447266,95.51000213623047,96.13999938964844,65.2103500366211,3355200
2009-10-22,95.37999725341797,95.83000183105469,95.33000183105469,95.66999816894531,64.89156341552734,2572200
2009-10-23,94.87999725341797,95.41999816894531,94.87000274658203,94.94999694824219,64.4031982421875,2996200
2009-10-26,94.44000244140625,94.51000213623047,93.55000305175781,93.72000122070312,63.568870544433594,4127400
2009-10-27,93.97000122070312,95.11000061035156,93.91999816894531,95.0,64.43708038330078,4476300
2009-10-28,95.13999938964844,95.80000305175781,94.95999908447266,95.44999694824219,64.7423324584961,4585400
2009-10-29,94.81999969482422,95.05999755859375,93.94999694824219,94.41000366210938,64.03693389892578,4645300
2009-10-30,95.0999984741211,96.01000213623047,94.87000274658203,95.77999877929688,64.96617126464844,5118000
2009-11-02,95.51000213623047,95.58000183105469,94.80000305175781,95.05000305175781,64.67899322509766,3463800
2009-11-03,95.27999877929688,95.36000061035156,94.0,94.0999984741211,64.03253936767578,4470700
2009-11-04,93.61000061035156,94.06999969482422,92.80000305175781,93.23999786376953,63.44736099243164,5349500
2009-11-05,92.87000274658203,93.23999786376953,92.80000305175781,93.23999786376953,63.44736099243164,2852000
2009-11-06,93.37999725341797,93.44999694824219,92.45999908447266,93.33000183105469,63.508602142333984,3381100
2009-11-09,93.27999877929688,93.69999694824219,93.12999725341797,93.44000244140625,63.58341598510742,1697800
2009-11-10,94.05000305175781,94.0999984741211,92.91000366210938,93.2699966430664,63.46775817871094,2549900
